title,price,old_price,discount_offer,image_urls,images
RugGear RG740 Black ,23990,nan,0,https://img.mvideo.ru/Pdb/30027157m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30027157m.jpg', 'path': 'full/00d33c3b3b3add443a075a0fda022609d18f1918.jpg', 'checksum': '0e1ad75bfcb8fec7f155ba3c05a6fb8e'}]"
BQ mobile Iron Champagne (BQ-5007L) ,6990,nan,0,https://img.mvideo.ru/Pdb/30032361m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032361m.jpg', 'path': 'full/a32d5db25c4bf0f8518ac278a54fb467e3552338.jpg', 'checksum': '6720d08d6ce40f174656c68205681b6a'}]"
BQ mobile Iron Max Black (BQ-5507L) ,7490,nan,0,https://img.mvideo.ru/Pdb/30032367m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032367m.jpg', 'path': 'full/021d5b40ab419ad3f0612e3a1f93e3ae30bc762a.jpg', 'checksum': '2145a7265811360728f8ceaaf8915d87'}]"
Sony Xperia XA1 Ultra Dual Gold (G3212) ,14990,nan,0,https://img.mvideo.ru/Pdb/30029525m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029525m.jpg', 'path': 'full/3c8ec9e5d559b014fd22e5733c56e9e5eb866c26.jpg', 'checksum': '922c6e1e5cbb6aa75487c09e9e8a02df'}]"
HTC 10 EVO 64Gb Gunmetal ,25990,nan,0,https://img.mvideo.ru/Pdb/30027603m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30027603m.jpg', 'path': 'full/b3915f784f1b2bd005211285fe34b381b0b57d9e.jpg', 'checksum': '3cba24cdd72267188b5482e7301b765c'}]"
HTC One E9+ Dual Sim Delicate Rose ,19595,27990,8395,https://img.mvideo.ru/Pdb/30023901m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30023901m.jpg', 'path': 'full/a9db2c59e9ec60ac4610f644176bb5bebc5b9dee.jpg', 'checksum': '0e589f0a84703a4beacaf72d7dc2feb8'}]"
Meizu M6 Note 16Gb+3Gb Black (M721H) ,12990,nan,0,https://img.mvideo.ru/Pdb/30031754m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031754m.jpg', 'path': 'full/efa1f7fb0d4c64c6b8521c4c492bd1b813832785.jpg', 'checksum': '645dadfde312e974bc479193193e0597'}]"
Samsung Galaxy A7 (2016) Gold (SM-A710F) ,16795,23990,7195,https://img.mvideo.ru/Pdb/30024213m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30024213m.jpg', 'path': 'full/5d087d9dc1cae7688359ace4c9edbdd65eac8229.jpg', 'checksum': '56c43e359cd18cc63dccdb9dfefe6c4a'}]"
Senseit R450 Grey ,11990,nan,0,https://img.mvideo.ru/Pdb/30030284m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030284m.jpg', 'path': 'full/6eaca3de79e59bb290396333eac6b1a788f0261d.jpg', 'checksum': '1e4310a013ec443c8cbf31fe43dc4d0b'}]"
Prestigio Muze B3 Duo Black (PSP3512) ,4990,nan,0,https://img.mvideo.ru/Pdb/30029995m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029995m.jpg', 'path': 'full/2c8accf8f922695aeb6e51a06b65f8875da47626.jpg', 'checksum': 'c101671712d276d2a63108f1b2349f32'}]"
Meizu Pro6 32Gb LTE Black (M570H) ,19990,nan,0,https://img.mvideo.ru/Pdb/30025616m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30025616m.jpg', 'path': 'full/4649c8d6285668f4dd5b31c827cd7e5b52593862.jpg', 'checksum': '0e4312a2fcb8a17c061b87a29519eca2'}]"
OnePlus 5 64Gb+6Gb Slate Gray ,37990,nan,0,https://img.mvideo.ru/Pdb/30029853m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029853m.jpg', 'path': 'full/b69da51b11eead7c146b95f034122807166da588.jpg', 'checksum': 'c5698b1a546ee1d5da422c26f2eef907'}]"
TP-Link Neffos Neffos C5 Max Dark Grey (TP702A) ,7490,nan,0,https://img.mvideo.ru/Pdb/30029443m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029443m.jpg', 'path': 'full/b2d6a6801a03e7292dad612b22d271b8e3d22839.jpg', 'checksum': 'fa805b7d509b01017060ce674cba92b0'}]"
LG Q6+ 64Gb Black Blue (M700AN) ,16990,nan,0,https://img.mvideo.ru/Pdb/30031407m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031407m.jpg', 'path': 'full/e6fd030236d7d28625022bf134f60559a1416ece.jpg', 'checksum': 'afa278e1f6a8021fbee3a268df597bcf'}]"
BQ mobile Vision Gold (BQ-5203) ,7390,nan,0,https://img.mvideo.ru/Pdb/30029791m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029791m.jpg', 'path': 'full/eee7f961f9f6bb8b4878b8110c417a8764165b8b.jpg', 'checksum': 'f1c76f8b69531b47bc91b81a6b9176ac'}]"
HTC U Ultra 128Gb Brilliant Black ,32690,nan,0,https://img.mvideo.ru/Pdb/30028232m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30028232m.jpg', 'path': 'full/865525818c63066e6b5874b4eab6fc38bc886d53.jpg', 'checksum': '24c768ad0578e46795180c05071f8d2b'}]"
BQ mobile Next Black (BQ-5522) ,3990,nan,0,https://img.mvideo.ru/Pdb/30031763m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031763m.jpg', 'path': 'full/ec86458c7754a09f8371d5a234e35258824f25f0.jpg', 'checksum': 'd1094b22dc734054a9e150b47e33d355'}]"
BQ mobile Space X Black (BQ-5700L) ,12490,nan,0,https://img.mvideo.ru/Pdb/30031765m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031765m.jpg', 'path': 'full/f6c600666fa8bd35f5da4ce03f51596e792dc67c.jpg', 'checksum': 'c5066750c1f761875503e365ae39676c'}]"
Sony Xperia L2 DS Pink (H4311) ,11990,nan,0,https://img.mvideo.ru/Pdb/30032108m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032108m.jpg', 'path': 'full/1fa39b0855d8e9c1449c4baf36d6107a64fe7efd.jpg', 'checksum': '9cb5c9d88a9c3dcc966d4bf890487612'}]"
BQ mobile BQ-5500L Advance LTE Black ,7490,nan,0,https://img.mvideo.ru/Pdb/30031928m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031928m.jpg', 'path': 'full/02cdc51f28ec6d600b2b4501f52dbc990aa5f39f.jpg', 'checksum': 'bf7dbff1d99c8402ecb4e4595136b064'}]"
HTC U11 64Gb Solar Red ,35990,nan,0,https://img.mvideo.ru/Pdb/30029980m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029980m.jpg', 'path': 'full/b064ba056ae43454055bf754b093044746d7d17c.jpg', 'checksum': '5ca8cc41971ca36a1ced199690cea08a'}]"
Apple iPhone 7 Plus 128Gb Jet Black (MN4V2RU/A) ,51990,53690,1700,https://img.mvideo.ru/Pdb/30026223m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026223m.jpg', 'path': 'full/e6567aa2d6715728f9135e40e1f1b7e4df9badef.jpg', 'checksum': 'b609f19e3deed12cb71db5fe9e00c108'}]"
Sony Xperia XZ SS Forest Blue (F8331) ,19595,27990,8395,https://img.mvideo.ru/Pdb/30026632m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026632m.jpg', 'path': 'full/7cdb326f584d6988721482f0d3f78b4beb80d493.jpg', 'checksum': '0315587e7c762de6c36d749f15e05aa2'}]"
Vertex Impress Lotus 4G Graphite ,4990,nan,0,https://img.mvideo.ru/Pdb/30029867m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029867m.jpg', 'path': 'full/972cef60b00a057b032453947fa3b4a1e4c0e96a.jpg', 'checksum': 'c04bf64af908be16db2430de13c3c103'}]"
Sony Xperia XA Dual SIM Black (F3112) ,10990,nan,0,https://img.mvideo.ru/Pdb/30026699m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026699m.jpg', 'path': 'full/68bfaff4b3be4a7f384ab82820617bd6849cc0b7.jpg', 'checksum': '846769a57b2bc7deb39dedd8b80edecb'}]"
TP-Link Neffos Neffos Y5L Sunshine Yellow (TP801A) ,3590,nan,0,https://img.mvideo.ru/Pdb/30029441m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029441m.jpg', 'path': 'full/c67e79628fb25646be90d491ac68c3c44b9f5ba2.jpg', 'checksum': '836863d032ae9d472578e8fbc59731ad'}]"
BQ mobile Space Black (BQ-5201) ,9990,nan,0,https://img.mvideo.ru/Pdb/30029794m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029794m.jpg', 'path': 'full/c891e2ae20dafcd9ce2e49951da7a2ae3ed87837.jpg', 'checksum': '1047612bb15fc182bbbd7c099a604a96'}]"
Huawei Ascend Y6 Black (SCL-L21) ,5990,nan,0,https://img.mvideo.ru/Pdb/30023922m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30023922m.jpg', 'path': 'full/a9e0b34c067319ec3e62f32c5b00b2c413b5e68f.jpg', 'checksum': '896cc40f2477487aadbdda1394cce87c'}]"
BQ mobile Strike Gold Brushed (BQS-5020) ,4290,nan,0,https://img.mvideo.ru/Pdb/30029782m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029782m.jpg', 'path': 'full/6eb51bb61afb6aafc6324b9f936bd25d664d90fc.jpg', 'checksum': '92babfbbe49ffd32dced06a7b0c12c3a'}]"
HTC One M9 Silver Gold ,31990,nan,0,https://img.mvideo.ru/Pdb/30022433m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30022433m.jpg', 'path': 'full/a5419416f29448b7c447e9b2e77aa241b7e148b7.jpg', 'checksum': '8fd9331e90a77d79abb7855bb8a75b53'}]"
BQ mobile Strike Selfie Gray (BQ-5204) ,6490,nan,0,https://img.mvideo.ru/Pdb/30030503m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030503m.jpg', 'path': 'full/796abaa194ae85f95a9badd82c07b0579f602313.jpg', 'checksum': '583415ebccacfdcd514a168417270ed4'}]"
BQ mobile Strike Power Max 4G Gold Brushed (BQ-5510) ,7490,nan,0,https://img.mvideo.ru/Pdb/30030506m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030506m.jpg', 'path': 'full/84bbb97172690be3e63d207a36fcd9883fb8b092.jpg', 'checksum': '3c63ceeae1de7b53b0006b79df358c99'}]"
BQ mobile Trend Dark Blue (BQ-5000L) ,4990,nan,0,https://img.mvideo.ru/Pdb/30030489m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030489m.jpg', 'path': 'full/a53f2cb62577f679860baa414a48d63a0f9a7d61.jpg', 'checksum': '38eb567fb445dff8167ac86d3e34a35b'}]"
BQ mobile BQ-5511L Bliss Gold ,5990,nan,0,https://img.mvideo.ru/Pdb/30040081m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040081m.jpg', 'path': 'full/4097ab888f1bc79573b29dd22cfe2db89b267c4d.jpg', 'checksum': '4590ccbf59cfb53351cfee8f0889ebde'}]"
Sony Xperia XA1 Ultra Dual White (G3212) ,14990,nan,0,https://img.mvideo.ru/Pdb/30028243m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30028243m.jpg', 'path': 'full/d637032dedcbf60ad8ae8ef641216e2cb9bc03af.jpg', 'checksum': 'd5d85c1a31d7831b20026f492cb14c92'}]"
Jinga Fresh 4G Blue ,5490,nan,0,https://img.mvideo.ru/Pdb/30029041m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029041m.jpg', 'path': 'full/c4411275aa503cfcead6e81a9ce8a5c2469fa43c.jpg', 'checksum': 'a2fac525807c197e88754e37b511952b'}]"
BQ mobile Jeans Black (BQ-5591) ,4590,nan,0,https://img.mvideo.ru/Pdb/30039858m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039858m.jpg', 'path': 'full/98149deeb67cb8144832177986c6d1956ae04a23.jpg', 'checksum': 'de4c83c982d777698cc8537955236ae0'}]"
Sony Xperia M5 Black (E5603) ,13295,18990,5695,https://img.mvideo.ru/Pdb/30023430m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30023430m.jpg', 'path': 'full/dafe6eb6b3307f8099a0d7428be0feeb3d4683c4.jpg', 'checksum': '3ceb24ce30b60844cbfaffffdef07231'}]"
BQ mobile Strike LTE Black (BQ-5209L) ,6190,nan,0,https://img.mvideo.ru/Pdb/30038792m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038792m.jpg', 'path': 'full/a9b7618a0051db806702f9582c829afdf552ee92.jpg', 'checksum': 'a6eb037856b44b1e636d22ac7123de39'}]"
teXet TM-4083 ,6990,nan,0,https://img.mvideo.ru/Pdb/30026141m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026141m.jpg', 'path': 'full/44c5eb8c1a9dcce50d83b2bfefe660f9c130fda3.jpg', 'checksum': '3762581b287e928aff41efa871e484cb'}]"
BQ mobile Strike LTE Gold (BQ-5209L) ,6190,nan,0,https://img.mvideo.ru/Pdb/30038791m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038791m.jpg', 'path': 'full/c12f758483ca17febae796e6e6718b42df106ad5.jpg', 'checksum': '15aa2aba4f2684a2a54417928f8b32cb'}]"
Philips S327 Royal Blue ,6490,nan,0,https://img.mvideo.ru/Pdb/30032390m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032390m.jpg', 'path': 'full/0c0e17f101cc3d742f5112d06fc4289099ffc709.jpg', 'checksum': '38598a18fb4e99d76422b1700f779e48'}]"
Samsung Galaxy J1 mini Prime (2017) Gold (SM-J106F) ,5490,nan,0,https://img.mvideo.ru/Pdb/30029381m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029381m.jpg', 'path': 'full/59593b2ba8a33c424a22001553ed6d63abff7a64.jpg', 'checksum': '21050668f9077d7d2f57fa9ee2aac945'}]"
Alcatel A5 LED DS Metallic Silver (5085D) ,6990,nan,0,https://img.mvideo.ru/Pdb/30029021m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029021m.jpg', 'path': 'full/42b3418d2fb8de54498e5f0140188729813551c2.jpg', 'checksum': '2df04092586f75fab629916282616524'}]"
BQ mobile BQ-4501G Fox Easy Blue ,3390,nan,0,https://img.mvideo.ru/Pdb/30041503m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041503m.jpg', 'path': 'full/d0808c801e90ceba8a9f5bec6b2f36a7465ff5f3.jpg', 'checksum': '602f7defc4c2c36e8bbc079c31cc3981'}]"
BQ mobile BQ-5002G FUN Dark Glossy Red ,3390,nan,0,https://img.mvideo.ru/Pdb/30041516m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041516m.jpg', 'path': 'full/d9ec898745ed1841a450e6379a148ee131bacf31.jpg', 'checksum': '2f59fdfd2f4dc36941293b6c76453dca'}]"
BQ mobile BQ-5008L Brave Gold ,6790,nan,0,https://img.mvideo.ru/Pdb/30041389m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041389m.jpg', 'path': 'full/b978b14c86c74d92f3c5e436e0f252893df3a100.jpg', 'checksum': '9ebfcd8123d28f08514987427c1f759e'}]"
BQ mobile BQ-5008L Brave Gray ,6790,nan,0,https://img.mvideo.ru/Pdb/30041550m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041550m.jpg', 'path': 'full/247ec1c644c7573cc2467eaf37fdb2d23c1cee61.jpg', 'checksum': '465c1e0848318b5379ab462e4a5b3f0f'}]"
CAT S60 Black ,39990,nan,0,https://img.mvideo.ru/Pdb/30028892m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30028892m.jpg', 'path': 'full/8c6ebaa9bbcae1af32515f1790a991661d4ea075.jpg', 'checksum': '934a6cdfaadcf0a3324e914fe8392f03'}]"
BQ mobile BQ-5300G Velvet View Wine Red ,3990,nan,0,https://img.mvideo.ru/Pdb/30041524m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041524m.jpg', 'path': 'full/89d3c1d23f137dd5c250421c9a3e26e73a02e96b.jpg', 'checksum': 'afec6318593f35d91b0dfe622ff3cb9e'}]"
BQ mobile Iron Max Sky-blue (BQ-5507L) ,7490,nan,0,https://img.mvideo.ru/Pdb/30032437m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032437m.jpg', 'path': 'full/e225c56a1d524b24dd176c10ee272d2f8f4fcedb.jpg', 'checksum': '0267a794ec26a45ee9ff9408db0d5d98'}]"
BQ mobile Next Gold (BQ-5522) ,3990,nan,0,https://img.mvideo.ru/Pdb/30031764m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30031764m.jpg', 'path': 'full/1dce30ceb2e3cfceb711addab931a2ead6b98f75.jpg', 'checksum': '917b0515d08dc2b4b46426db2fed109e'}]"
Digma VOX S509 3G 16Gb Black ,5190,nan,0,https://img.mvideo.ru/Pdb/30038478m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038478m.jpg', 'path': 'full/40ca6cf8da2d3ec64a607268a4def1275e12cd76.jpg', 'checksum': 'a7df945588221fc5e6c23ec2f6e5e12b'}]"
Digma VOX S508 3G 16Gb Black ,4490,nan,0,https://img.mvideo.ru/Pdb/30038476m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038476m.jpg', 'path': 'full/c11073beee491b9ad7aa954ecacad7f3135b0545.jpg', 'checksum': '72b30aed98a59687dcb53edbaa07c193'}]"
Itel A14 Champagne Gold ,2990,nan,0,https://img.mvideo.ru/Pdb/30041565m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041565m.jpg', 'path': 'full/a6849a7d7ef3e82b02dde64ab034e6761da3e748.jpg', 'checksum': '1c2d5882d6a8cd46a29ef2818b8cb46e'}]"
Jinga Fresh 3G Blue ,4990,nan,0,https://img.mvideo.ru/Pdb/30029045m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029045m.jpg', 'path': 'full/12f00c4213a1642c710de6485ac24599aa1a5391.jpg', 'checksum': '7152bf0d36e553c4e25668664f0c5385'}]"
Jinga Fresh 3G Light Blue ,4990,nan,0,https://img.mvideo.ru/Pdb/30029042m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029042m.jpg', 'path': 'full/73668634ecdcfaa0f7222fed448a907ce2f6b81f.jpg', 'checksum': '162cf657ac1882b08695a463e977c16e'}]"
Jinga Fresh 3G Orange ,4990,nan,0,https://img.mvideo.ru/Pdb/30029043m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029043m.jpg', 'path': 'full/e19bf5ad471c58c7b612bb41cf208575a4144661.jpg', 'checksum': '9f8235b1861401a3699f0bc22887a092'}]"
Jinga Fresh 4G Orange ,4990,nan,0,https://img.mvideo.ru/Pdb/30029039m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30029039m.jpg', 'path': 'full/eb1d44b1245cab7d4aba966bdbba1fa7f755f112.jpg', 'checksum': 'd1d22732f700eaf06f9132ec711140a3'}]"
teXet TM-5075 Black ,3990,nan,0,https://img.mvideo.ru/Pdb/30041562m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041562m.jpg', 'path': 'full/d4cf093b35f1d9aa6c361d19f2582d836727287d.jpg', 'checksum': 'a3ace255c17a2ed06c8c681f1850e92f'}]"
teXet TM-5076 Black ,4990,nan,0,https://img.mvideo.ru/Pdb/30041845m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041845m.jpg', 'path': 'full/9a7e6359f7319dc79b57b098750cd99d9f0ce460.jpg', 'checksum': '205087ed09c6fd6c5b067524379185a0'}]"
Vivo 1816 Red ,11990,nan,0,https://img.mvideo.ru/Pdb/30042498m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042498m.jpg', 'path': 'full/977f8cee7a6d7a97e7f8aecfad9493af8a6c59a8.jpg', 'checksum': '5480edbbc5660055a7e2629d3203c405'}]"
Vertex Impress Tiger 4G Black ,5490,nan,0,https://img.mvideo.ru/Pdb/50115739m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/50115739m.jpg', 'path': 'full/a656cfd74927910e4aa2aacc8798a9450866d209.jpg', 'checksum': 'deecde1ca5c6546b12f658ca240b3cb9'}]"
Vivo 1816 Starry black ,11990,nan,0,https://img.mvideo.ru/Pdb/30042497m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042497m.jpg', 'path': 'full/d74fc0b3897e765ec609f4961c18d3d9bc4aa1ff.jpg', 'checksum': '13371efd43587037dca2b451445232c3'}]"
Vivo Y85 4GB+64Gb Red (1726) ,16990,nan,0,https://img.mvideo.ru/Pdb/30040288m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040288m.jpg', 'path': 'full/fd6c82fa77d81ffc66ed0c5b56f96e14fd11327f.jpg', 'checksum': 'db635c74758f53c7d1e50c4857ea87f7'}]"
teXet TM-5075 Blue ,3990,nan,0,https://img.mvideo.ru/Pdb/30041561m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041561m.jpg', 'path': 'full/52ad7084977bb984bb630806ba1c6e4668eed56e.jpg', 'checksum': 'e5894da2fcec454b60f2113a333bb1ae'}]"
teXet TM-5076 Blue ,4990,nan,0,https://img.mvideo.ru/Pdb/30041844m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041844m.jpg', 'path': 'full/355588fbe7db65b50ba5731ac2352e249f1bb502.jpg', 'checksum': '55680e814e66aa60e7e096a0a18c349c'}]"
Sony Xperia Z3 Compact Black (D5803) ,8990,nan,0,https://img.mvideo.ru/Pdb/30021016m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30021016m.jpg', 'path': 'full/999be590a0cd4e784e7ce3612e24d34a10c96eaa.jpg', 'checksum': '903b4b70dfed82d57a562ff1b97491f6'}]"
Honor 7A 16Gb Blue (DUA-L22) ,7490,nan,0,https://img.mvideo.ru/Pdb/30038610m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038610m.jpg', 'path': 'full/c6553f1a1a4131cf1c85a29deb289fc0d8c3bbc5.jpg', 'checksum': '4efb1444985e0428814892fac2dbf732'}]"
ASUS MAX M2 черный (ZB633KL-4A005RU) ,10990,12990,2000,https://img.mvideo.ru/Pdb/30041787m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041787m.jpg', 'path': 'full/4eff54f0726c23800459f5021cf649b19ca9a9d3.jpg', 'checksum': 'b6ad4c4fc696728722e5343986c923ba'}]"
Xiaomi Redmi 6 3+32Gb Blue ,9990,nan,0,https://img.mvideo.ru/Pdb/30041487m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041487m.jpg', 'path': 'full/0fb286aa329bc9e22d8bf46c4b9a33ac80453928.jpg', 'checksum': 'cd185f4ccfadba8b728c7a9c9b601a48'}]"
Honor 7A Pro Gold (AUM-L29) ,17990,nan,0,https://img.mvideo.ru/Pdb/30036915m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30036915m.jpg', 'path': 'full/f9d2e31980af0ecdf293b21c4b0013b677b38681.jpg', 'checksum': '228bcbb91d640ee8a0b36e58dbad6e00'}]"
ASUS MAX PRO M2 титан (ZB631KL-4J004RU) ,17990,nan,0,https://img.mvideo.ru/Pdb/30041786m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041786m.jpg', 'path': 'full/70a18ea39d8d28b65f97be4b340e32842996cd27.jpg', 'checksum': 'cd2d8a7d7ab10f9bb77937cd708e4169'}]"
Samsung Galaxy A7 (2016) White (SM-A710F) ,19990,nan,0,https://img.mvideo.ru/Pdb/30024214m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30024214m.jpg', 'path': 'full/7d3f710583293f790814cd42b7b4abd3dad9424e.jpg', 'checksum': '10cf3ca24554116e7553122b636f8f4b'}]"
